image,tp,fp,fn,small_tp,small_fn,tiny_side_tp,tiny_side_fn,detections,mean_confidence,illumination_mean,detector_route,gate_mode,residual_l1
datasets\AU-AIR-YOLO\images\test\frame_20190905111947_x\frame_20190905111947_x_0000257.jpg,1,42,2,0,0,0,0,1000,0.03992060199379921,0.4779813358599613,lowlight,none,0.0
datasets\AU-AIR-YOLO\images\test\frame_20190905111947_x\frame_20190905111947_x_0000258.jpg,1,29,2,0,0,0,0,1000,0.03738933801651001,0.4773658674503752,lowlight,none,0.0
datasets\AU-AIR-YOLO\images\test\frame_20190905111947_x\frame_20190905111947_x_0000259.jpg,0,36,1,0,0,0,0,1000,0.0359935462474823,0.4768032123729121,lowlight,none,0.0
datasets\AU-AIR-YOLO\images\test\frame_20190905111947_x\frame_20190905111947_x_0000260.jpg,1,43,4,0,0,0,0,1000,0.042573656886816025,0.4763145595043573,lowlight,none,0.0
datasets\AU-AIR-YOLO\images\test\frame_20190905111947_x\frame_20190905111947_x_0000261.jpg,0,35,1,0,0,0,0,1000,0.03396637737751007,0.4754557840111353,lowlight,none,0.0
datasets\AU-AIR-YOLO\images\test\frame_20190905111947_x\frame_20190905111947_x_0000262.jpg,1,32,2,0,0,0,0,1000,0.041191015392541885,0.4760011952311789,lowlight,none,0.0
datasets\AU-AIR-YOLO\images\test\frame_20190905111947_x\frame_20190905111947_x_0000263.jpg,1,35,2,0,0,0,0,1000,0.03797335922718048,0.475237688362382,lowlight,none,0.0
datasets\AU-AIR-YOLO\images\test\frame_20190905111947_x\frame_20190905111947_x_0000264.jpg,0,41,3,0,0,0,0,1000,0.04309030622243881,0.4747228954853546,lowlight,none,0.0
datasets\AU-AIR-YOLO\images\test\frame_20190905111947_x\frame_20190905111947_x_0000265.jpg,0,38,4,0,0,0,0,1000,0.040250618010759354,0.4746108728213507,lowlight,none,0.0
datasets\AU-AIR-YOLO\images\test\frame_20190905111947_x\frame_20190905111947_x_0000266.jpg,0,49,1,0,0,0,0,1000,0.04174628481268883,0.47415147664003876,lowlight,none,0.0
